Sample_ID,Country,Collection_year,Host_species,Age_group,Host_status,Lineage,cps.final,ST,adhP,pheS,atr,glnA,sdhA,glcK,tkt,aac(6')-aph(2''),ant(6-Ia),aph(3'-III),aadE,cat(pc194),catQ,ermA,ermB,ermT,lnuB,lnuC,lsaC,lsaE,mefA,msrD,tetB,tetL,tetM,tetW,tetO,tetS,alp1,alp2/3,alpha,hvgA,PI1,PI2A1,PI2A2,PI2B,rib,srr1,srr2
26975_3_93,NA,NA,NA,NA,NA,11,II,67,13,1,1,13,1,1,5,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_95,NA,NA,NA,NA,NA,11,II,NF,13,1,1,13,1,-,5,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
26975_3_96,NA,NA,NA,NA,NA,11,II,67,13,1,1,13,1,1,5,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_97,NA,NA,NA,NA,NA,11,II,NF,13,1,1,13,1,-,5,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_98,NA,NA,NA,NA,NA,11,II,67,13,1,1,13,1,1,5,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_99,NA,NA,NA,NA,NA,11,II,67,13,1,1,13,1,1,5,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
34956_6_109,NA,NA,NA,NA,NA,11,II,67,13,1,1,13,1,1,5,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
39214_1_113,Brazil,2001,cattle,NA,non-invasive disease,11,NT,67,13,1,1,13,1,1,5,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
39214_1_145,Brazil,1996,cattle,NA,non-invasive disease,11,II,1932,13,1,241,13,1,1,5,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
39214_1_16,Brazil,2004,cattle,NA,non-invasive disease,11,II,67,13,1,1,13,1,1,5,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
39214_1_183,Brazil,1999,cattle,NA,non-invasive disease,11,II,67,13,1,1,13,1,1,5,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
39214_1_215,Brazil,2000,cattle,NA,non-invasive disease,11,III,67,13,1,1,13,1,1,5,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
39214_1_275,Brazil,2021,cattle,NA,non-invasive disease,11,NT,67,13,1,1,13,1,1,5,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
39214_1_324,Brazil,2011,cattle,NA,non-invasive disease,11,II,67?,13,1,1,13,1,1?,5,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg
39214_1_326,Brazil,2004,cattle,NA,non-invasive disease,11,II,67,13,1,1,13,1,1,5,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
ERR436375,Australia,NA,NA,NA,NA,11,III,67,13,1,1,13,1,1,5,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
SRR6996478,Australia,2005,cattle,NA,non-invasive disease,11,III,67,13,1,1,13,1,1,5,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg
20280_7_162,Netherlands,2001,human,infant,invasive disease,12,Ia,1559,1,1,200,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
20280_7_47,Netherlands,1999,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
20280_8_137,Netherlands,2003,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
20416_6_168,Netherlands,2007,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
20416_7_139,Netherlands,2010,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
20416_8_32,Netherlands,2011,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
20416_8_35,Netherlands,2011,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
20416_8_40,Netherlands,2011,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
25292_2_109,United Kingdom,2015,human,adult,carriage,12,Ia,5,12,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
26077_6_157,United Kingdom,2015,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
26077_6_162,United Kingdom,2014,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
26077_6_19,United Kingdom,2015,human,adult,carriage,12,II,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg
26077_6_40,United Kingdom,2015,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
26077_6_59,United Kingdom,2015,human,adult,carriage,12,Ia,5,12,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
26189_8_243,United Kingdom,2015,human,adult,carriage,12,Ia,5,12,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
26189_8_332,United Kingdom,2015,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
31663_7_140,China,2006,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
31663_7_370,China,1994,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
32820_2_189,Israel,2019,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
32820_2_262,Israel,2018,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
32820_2_267,Israel,2018,human,adult,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
32820_2_299,Israel,2016,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
33515_4_113,Netherlands,2018,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
33515_4_140,Netherlands,2019,human,adult,carriage,12,II,932,1,1,4,1,2,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,pos,pos,neg
33515_4_141,Netherlands,2017,human,adult,carriage,12,Ia,5,12,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
33515_4_221,Netherlands,2018,human,adult,carriage,12,II,932,1,1,4,1,2,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,pos,pos,neg
33515_4_313,Netherlands,2019,human,adult,carriage,12,II,932,1,1,4,1,2,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,pos,pos,neg
33816_1_122,Netherlands,2019,human,adult,carriage,12,II,932,1,1,4,1,2,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,pos,pos,neg
33816_1_189,Netherlands,2019,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
33816_1_276,Netherlands,2019,human,adult,carriage,12,II,932,1,1,4,1,2,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,pos,pos,neg
35675_1_131,Egypt,2010,human,adult,carriage,12,Ia,932,1,1,4,1,2,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,pos,pos,neg
35675_1_148,Egypt,2010,human,adult,carriage,12,II,932,1,1,4,1,2,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,pos,pos,neg
35675_1_186,Egypt,2010,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
35675_1_194,Egypt,2010,human,adult,carriage,12,Ia,932,1,1,4,1,2,3,4,neg,pos,pos,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,pos,neg,neg,neg,pos,neg
35675_1_240,Egypt,2010,human,adult,carriage,12,Ia,932,1,1,4,1,2,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
35675_1_248,Egypt,2010,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,pos,pos,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
35675_1_262,Egypt,2010,human,adult,carriage,12,II,932,1,1,4,1,2,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,pos,pos,neg
35675_1_310,Egypt,2010,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
35675_1_325,Egypt,2010,human,adult,carriage,12,Ia,932,1,1,4,1,2,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,pos,pos,neg
35675_1_51,Egypt,2010,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
39214_1_1,United Kingdom,2020,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
40659_1_252,Bangladesh,2017,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
40659_1_254,Bangladesh,2017,human,infant,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41011_1_333,United States,2003,human,infant,invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_101,Bangladesh,2016,human,infant,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_105,Bangladesh,2016,human,infant,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_111,Bangladesh,2016,human,infant,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_120,Bangladesh,2016,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_122,Bangladesh,2016,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_146,Bangladesh,2017,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_15,Bangladesh,2016,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,pos,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_225,Bangladesh,2016,human,infant,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_239,Bangladesh,2016,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_257,Bangladesh,2016,human,infant,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_289,Bangladesh,2016,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_301,Bangladesh,2017,human,adult,carriage,12,II,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,pos,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_37,Bangladesh,2016,human,infant,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,pos,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_39,Bangladesh,2016,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,pos,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_75,Bangladesh,2016,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_77,Bangladesh,2016,human,infant,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_79,Bangladesh,2016,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_97,Bangladesh,2016,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
41028_2_99,Bangladesh,2016,human,adult,carriage,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42092_1_177,United States,1997,human,infant,invasive disease,12,Ia,NF*,37*,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg
42505_1_122,China,2009,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,pos,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_171,Pakistan,2006,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_173,Pakistan,2006,human,adult,non-invasive disease,12,Ia,5,12,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_189,Turkey,2008,human,child,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_191,Turkey,2008,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_195,Pakistan,2006,human,adult,non-invasive disease,12,Ia,4*,1,1,4,1,1,3*,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_209,Turkey,2008,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_211,Turkey,2008,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_23,Turkey,2008,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_254,Jordan,2010,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_271,Pakistan,2006,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_276,Jordan,2010,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_278,Jordan,2010,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
42505_1_286,Jordan,2010,human,adult,non-invasive disease,12,Ia,4,1,1,4,1,1,3,4,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,pos,neg,pos,neg
